Transaction_ID,Cashier_ID,Date_Time,Store_Location,Product,Brand,Quantity,Price_Per_Unit,Total_Price,Payment_Method,Membership_ID
2493,CASH_567,2024-07-30 11:57:58,Innsbruck,Eingelegte Melanzani,Brand C,10,8.39,83.9,Debit Card,M_4065
2494,CASH_578,,Wien,Eingelegte Gurken,Brand A,8,9.97,79.76,Credit Card,M_7143
2495,CASH_691,2024-08-08 18:18:42,St. Pölten,Eingelegte Oliven,Brand D,4,5.1,20.4,Debit Card,M_7792
2496,CASH_692,2024-09-08 00:51:20,Klagenfurt,Eingelegte Melanzani,Brand C,9,4.23,38.07,Cash,
2497,CASH_944,2024-07-13 06:52:54,Innsbruck,Eingelegte Oliven,Brand A,6,4.16,24.96,Credit Card,M_4410
2498,CASH_520,2024-09-29 03:01:38,Bregenz,Eingelegte Gurken,Brand C,2,9.8,19.6,Debit Card,
2499,CASH_357,2024-07-02 10:46:01,Salzburg,Eingelegte Gurken,Brand B,8,9.15,73.2,Cash,
2500,CASH_577,,Wien,Eingelegte Oliven,Brand B,3,8.43,25.29,Credit Card,
2501,CASH_683,,Innsbruck,Eingelegte Gurken,Brand C,8,8.66,69.28,Mobile Payment,M_2966
2502,CASH_875,2024-08-10 18:27:15,Bregenz,Eingelegte Melanzani,Brand A,2,8.57,17.14,Cash,
2503,CASH_346,2024-09-07 16:25:10,Wien,Eingelegte Gurken,Brand C,10,7.06,70.6,Credit Card,
2504,CASH_527,2024-09-04 00:15:45,Linz,Eingelegte Oliven,Brand C,2,9.26,18.52,Cash,
2505,CASH_558,2024-08-02 00:34:05,Wien,Eingelegte Melanzani,Brand C,7,,,Debit Card,M_4138
2506,CASH_982,2024-09-11 19:36:30,Wien,Eingelegte Melanzani,Brand B,1,6.8,6.8,Debit Card,
2507,CASH_469,2024-07-17 03:02:26,Salzburg,Eingelegte Melanzani,Brand A,5,1.02,5.1,Credit Card,M_2810
2508,CASH_684,2024-08-16 10:47:29,Linz,Eingelegte Melanzani,Brand A,8,9.99,79.92,Cash,M_6854
2509,CASH_187,2024-09-27 14:08:42,Bregenz,Eingelegte Gurken,Brand A,9,6.4,57.6,Debit Card,M_8437
2510,CASH_322,2024-08-26 11:55:04,Eisenstadt,Eingelegte Gurken,Brand D,2,2.92,5.84,Credit Card,M_4657
2511,CASH_587,2024-07-21 01:17:32,Innsbruck,Eingelegte Melanzani,Brand C,6,3.28,19.68,Mobile Payment,M_7715
2512,CASH_567,2024-07-11 20:47:50,Innsbruck,Eingelegte Gurken,Brand A,9,7.17,64.53,Debit Card,M_7598
2513,CASH_914,2024-07-06 07:40:40,Salzburg,Eingelegte Gurken,Brand D,6,6.58,39.48,Credit Card,M_9836
2514,CASH_470,2024-08-20 23:08:02,Linz,Eingelegte Gurken,Brand B,4,5.03,20.12,Mobile Payment,
2515,CASH_108,2024-08-10 13:57:29,Graz,Eingelegte Melanzani,Brand D,2,2.77,5.54,Mobile Payment,
2516,CASH_444,2024-09-26 20:22:46,Innsbruck,Eingelegte Oliven,Brand C,5,7.83,39.15,Credit Card,M_9456
2517,CASH_995,2024-08-28 14:44:32,Eisenstadt,Eingelegte Oliven,Brand B,3,8.19,24.57,Credit Card,M_8463
2518,CASH_874,2024-07-02 08:01:49,St. Pölten,Eingelegte Gurken,Brand D,2,8.04,16.08,Mobile Payment,M_8267
2519,CASH_197,2024-09-27 00:57:17,Wien,Eingelegte Oliven,Brand C,9,5.35,48.15,Debit Card,
2520,CASH_609,2024-07-17 09:19:52,Wien,Eingelegte Oliven,Brand C,10,5.23,52.3,Credit Card,M_2924
2521,CASH_434,2024-07-02 07:15:10,Bregenz,Eingelegte Melanzani,Brand C,5,7.79,38.95,Debit Card,
2522,CASH_995,2024-08-24 16:36:39,Bregenz,Eingelegte Oliven,Brand C,10,7.11,71.1,Cash,M_1934
2523,CASH_552,2024-09-04 03:51:29,St. Pölten,Eingelegte Oliven,Brand B,5,6.16,30.8,Mobile Payment,M_5628
2524,CASH_623,,Villach,Eingelegte Gurken,Brand B,3,8.33,24.99,Mobile Payment,M_7088
2525,CASH_182,2024-07-22 14:23:38,Bregenz,Eingelegte Melanzani,Brand A,4,9.13,36.52,Debit Card,
2526,CASH_129,,Klagenfurt,Eingelegte Melanzani,Brand D,3,8.88,26.64,Cash,
2527,,,Wien,Eingelegte Oliven,Brand B,1,5.4,5.4,Cash,M_4340
2528,CASH_416,2024-07-17 05:04:43,Linz,Eingelegte Melanzani,Brand D,8,9.52,76.16,Mobile Payment,M_5350
2529,CASH_519,2024-08-24 03:07:53,Salzburg,Eingelegte Oliven,Brand C,10,6.5,65.0,Mobile Payment,M_7768
2530,CASH_549,2024-08-05 10:20:13,Klagenfurt,Eingelegte Oliven,Brand B,7,7.48,52.36,Mobile Payment,
2531,CASH_287,2024-09-13 21:19:02,Innsbruck,Eingelegte Melanzani,Brand B,6,6.34,38.04,Mobile Payment,M_4379
2532,CASH_275,2024-09-19 10:56:41,Eisenstadt,Eingelegte Oliven,Brand A,6,,,Debit Card,M_9144
2533,CASH_745,2024-09-13 21:56:57,Bregenz,Eingelegte Melanzani,Brand C,5,8.4,42.0,Cash,M_5595
2534,,,Linz,Eingelegte Oliven,Brand D,5,3.21,16.05,Mobile Payment,M_1866
2535,CASH_238,2024-09-11 17:55:32,Villach,Eingelegte Gurken,Brand D,3,7.04,21.12,Mobile Payment,M_4406
2536,CASH_986,,Linz,Eingelegte Oliven,Brand D,1,2.26,2.26,Credit Card,M_5164
2537,CASH_848,2024-08-16 08:51:22,Innsbruck,Eingelegte Oliven,Brand D,1,,,Debit Card,
2538,CASH_861,2024-07-29 04:53:40,Linz,Eingelegte Gurken,Brand A,8,4.57,36.56,Cash,M_2706
2539,CASH_158,2024-07-16 21:25:49,Innsbruck,Eingelegte Melanzani,Brand C,1,3.08,3.08,Mobile Payment,
2540,CASH_570,2024-09-06 08:17:09,Eisenstadt,Eingelegte Oliven,Brand C,3,3.19,9.57,Credit Card,M_9181
2541,CASH_917,2024-08-23 23:16:21,Linz,Eingelegte Oliven,Brand C,10,5.11,51.1,Credit Card,
2542,CASH_797,2024-09-02 22:55:18,Graz,Eingelegte Gurken,Brand A,9,8.65,77.85,Mobile Payment,M_3644
2543,CASH_587,2024-08-20 21:58:08,Villach,Eingelegte Melanzani,Brand D,7,3.44,24.08,Credit Card,M_5534
2544,CASH_201,2024-08-19 10:42:23,Salzburg,Eingelegte Melanzani,Brand D,4,9.61,38.44,Credit Card,M_3225
2545,CASH_138,2024-09-07 22:38:10,Bregenz,Eingelegte Oliven,Brand C,6,2.53,15.18,Cash,M_7881
2546,CASH_425,2024-07-24 06:39:13,Linz,Eingelegte Melanzani,Brand B,8,8.09,64.72,Debit Card,M_4538
2547,CASH_452,2024-09-13 05:05:52,Salzburg,Eingelegte Melanzani,Brand A,3,5.41,16.23,Cash,
2548,CASH_998,2024-08-02 22:33:24,St. Pölten,Eingelegte Oliven,Brand D,6,5.47,32.82,Mobile Payment,M_8805
2549,CASH_681,2024-08-15 05:00:35,Eisenstadt,Eingelegte Melanzani,Brand A,9,1.27,11.43,Mobile Payment,
2550,CASH_333,2024-08-29 14:54:53,Salzburg,Eingelegte Melanzani,Brand D,4,3.48,13.92,Credit Card,M_9473
2551,CASH_785,,Klagenfurt,Eingelegte Oliven,Brand A,9,5.9,53.1,Credit Card,
2552,CASH_589,2024-07-04 17:41:40,Salzburg,Eingelegte Melanzani,Brand A,9,7.77,69.93,Mobile Payment,M_5019
2553,CASH_138,2024-08-11 18:26:49,Graz,Eingelegte Melanzani,Brand B,2,8.3,16.6,Debit Card,M_2883
2554,CASH_301,2024-09-18 00:12:10,Wien,Eingelegte Oliven,Brand A,7,8.97,62.79,Mobile Payment,M_8616
2555,CASH_124,2024-08-05 03:14:59,Wien,Eingelegte Gurken,Brand D,8,5.64,45.12,Debit Card,M_9867
2556,CASH_199,2024-09-14 10:36:48,Linz,Eingelegte Gurken,Brand A,5,9.18,45.9,Cash,M_7403
2557,CASH_613,2024-08-20 04:28:11,Villach,Eingelegte Gurken,Brand A,9,3.59,32.31,Cash,
2558,CASH_778,2024-09-22 17:17:48,Klagenfurt,Eingelegte Melanzani,Brand C,7,5.38,37.66,Debit Card,
2559,CASH_209,2024-07-26 18:57:18,Villach,Eingelegte Oliven,Brand D,8,1.3,10.4,Debit Card,M_6896
2560,CASH_155,2024-09-18 02:48:05,Villach,Eingelegte Oliven,Brand D,8,9.81,78.48,Mobile Payment,M_9257
2561,CASH_424,2024-09-13 14:34:39,Innsbruck,Eingelegte Gurken,Brand D,1,,,Cash,
2562,CASH_792,2024-08-25 23:17:22,St. Pölten,Eingelegte Oliven,Brand B,5,9.88,49.4,Debit Card,M_5430
2563,CASH_498,2024-08-31 20:37:12,Klagenfurt,Eingelegte Melanzani,Brand D,6,6.22,37.32,Debit Card,M_3286
2564,CASH_580,2024-07-29 21:46:10,Innsbruck,Eingelegte Gurken,Brand D,2,4.5,9.0,Debit Card,M_2185
2565,CASH_568,2024-07-04 17:49:21,Eisenstadt,Eingelegte Oliven,Brand C,10,3.11,31.1,Mobile Payment,
2566,CASH_841,,Wien,Eingelegte Gurken,Brand D,9,6.88,61.92,Credit Card,M_4367
2567,CASH_351,2024-08-04 02:52:58,Villach,Eingelegte Gurken,Brand B,3,3.91,11.73,Mobile Payment,M_8271
2568,,2024-07-04 23:31:51,Villach,Eingelegte Melanzani,Brand A,8,4.4,35.2,Mobile Payment,M_5055
2569,CASH_181,2024-07-07 08:46:37,Bregenz,Eingelegte Gurken,Brand C,4,4.94,19.76,Debit Card,
2570,CASH_589,2024-07-24 02:58:22,Bregenz,Eingelegte Gurken,Brand A,6,4.37,26.22,Debit Card,M_9577
2571,CASH_274,2024-09-02 09:04:17,Bregenz,Eingelegte Oliven,Brand C,4,3.26,13.04,Debit Card,
2572,,2024-09-12 05:05:40,Graz,Eingelegte Melanzani,Brand B,10,8.51,85.1,Cash,
2573,CASH_316,2024-08-29 22:52:07,Graz,Eingelegte Oliven,Brand A,5,9.53,47.65,Mobile Payment,M_6752
2574,CASH_947,2024-08-31 02:23:53,Linz,Eingelegte Melanzani,Brand D,7,3.67,25.69,Debit Card,M_4779
2575,CASH_417,2024-08-21 21:52:47,Klagenfurt,Eingelegte Gurken,Brand D,8,8.37,66.96,Debit Card,M_7545
2576,CASH_357,2024-08-25 12:25:55,Bregenz,Eingelegte Gurken,Brand A,9,1.08,9.72,Mobile Payment,M_3288
2577,CASH_472,2024-08-11 05:04:31,Wien,Eingelegte Gurken,Brand D,9,6.02,54.18,Debit Card,M_8668
2578,CASH_178,2024-07-19 05:00:27,Eisenstadt,Eingelegte Gurken,Brand A,7,2.53,17.71,Debit Card,M_4803
2579,CASH_489,2024-09-26 08:02:03,Bregenz,Eingelegte Melanzani,Brand C,7,4.89,34.23,Credit Card,
2580,,2024-08-01 01:12:05,Innsbruck,Eingelegte Oliven,Brand B,4,9.07,36.28,Credit Card,M_9328
2581,CASH_431,2024-08-15 08:32:34,Klagenfurt,Eingelegte Oliven,Brand D,6,7.27,43.62,Mobile Payment,
2582,CASH_568,2024-08-05 06:26:38,Linz,Eingelegte Gurken,Brand D,9,1.66,14.94,Debit Card,M_9949
2583,CASH_457,2024-07-12 21:15:21,Villach,Eingelegte Gurken,Brand D,4,2.83,11.32,Mobile Payment,M_9801
2584,CASH_244,2024-08-29 20:34:59,Klagenfurt,Eingelegte Oliven,Brand D,1,6.4,6.4,Credit Card,M_8080
2585,CASH_531,2024-09-16 09:40:30,Graz,Eingelegte Oliven,Brand B,7,7.16,50.12,Mobile Payment,
2586,CASH_295,2024-07-15 15:37:29,Villach,Eingelegte Gurken,Brand A,2,1.04,2.08,Debit Card,M_1952
2587,CASH_984,2024-08-10 23:47:43,Graz,Eingelegte Melanzani,Brand B,9,5.09,45.81,Credit Card,M_3034
2588,CASH_749,2024-09-20 02:36:02,Linz,Eingelegte Gurken,Brand D,3,8.34,25.02,Mobile Payment,M_3996
2589,CASH_747,2024-08-13 13:26:13,Innsbruck,Eingelegte Oliven,Brand B,6,,,Cash,
2590,CASH_193,2024-08-11 07:43:34,Linz,Eingelegte Melanzani,Brand B,1,3.82,3.82,Mobile Payment,
2591,CASH_294,2024-07-19 09:33:19,Klagenfurt,Eingelegte Melanzani,Brand D,5,7.84,39.2,Cash,M_5042
2592,,2024-09-13 20:56:36,Bregenz,Eingelegte Melanzani,Brand B,5,3.72,18.6,Cash,
2593,CASH_278,2024-08-31 03:42:35,Innsbruck,Eingelegte Oliven,Brand C,4,2.16,8.64,Debit Card,M_4614
2594,CASH_548,2024-08-02 14:25:04,Graz,Eingelegte Gurken,Brand C,8,4.04,32.32,Mobile Payment,M_2748
2595,CASH_208,2024-07-24 12:26:27,Klagenfurt,Eingelegte Oliven,Brand B,10,7.95,79.5,Cash,M_3936
2596,CASH_757,2024-07-18 02:22:03,Salzburg,Eingelegte Melanzani,Brand C,4,6.12,24.48,Debit Card,
2597,CASH_616,2024-09-17 20:56:21,Graz,Eingelegte Gurken,Brand D,8,7.34,58.72,Credit Card,M_1711
2598,CASH_552,2024-09-27 19:07:09,Klagenfurt,Eingelegte Oliven,Brand B,10,4.26,42.6,Debit Card,M_2434
2599,CASH_789,,Graz,Eingelegte Melanzani,Brand A,7,7.49,52.43,Mobile Payment,M_1751
2600,CASH_997,2024-08-02 06:25:16,Innsbruck,Eingelegte Gurken,Brand C,5,8.41,42.05,Debit Card,M_5143
2601,CASH_574,2024-09-29 00:40:03,Graz,Eingelegte Melanzani,Brand D,7,3.15,22.05,Cash,M_1769
2602,CASH_593,2024-08-27 17:20:42,Salzburg,Eingelegte Melanzani,Brand B,4,4.35,17.4,Credit Card,
2603,CASH_243,2024-09-24 13:13:40,Klagenfurt,Eingelegte Oliven,Brand D,8,8.96,71.68,Mobile Payment,M_7769
2604,CASH_128,2024-09-23 09:29:41,Innsbruck,Eingelegte Gurken,Brand C,7,2.98,20.86,Mobile Payment,M_6795
2605,CASH_641,2024-09-24 13:54:55,Linz,Eingelegte Melanzani,Brand C,5,7.61,38.05,Mobile Payment,
2606,CASH_906,,Bregenz,Eingelegte Gurken,Brand D,6,6.1,36.6,Debit Card,M_7747
2607,CASH_558,,Klagenfurt,Eingelegte Melanzani,Brand B,10,7.63,76.3,Mobile Payment,M_2446
2608,CASH_371,2024-07-17 10:05:46,Klagenfurt,Eingelegte Gurken,Brand D,10,8.55,85.5,Cash,M_3137
2609,CASH_247,2024-07-06 08:04:18,Villach,Eingelegte Gurken,Brand B,1,8.62,8.62,Credit Card,M_4615
2610,CASH_116,2024-09-14 17:09:07,St. Pölten,Eingelegte Melanzani,Brand C,3,9.81,29.43,Cash,M_3722
2611,CASH_412,2024-07-12 22:43:42,St. Pölten,Eingelegte Gurken,Brand B,9,5.15,46.35,Debit Card,M_6380
2612,CASH_317,2024-09-08 14:34:59,Linz,Eingelegte Gurken,Brand D,8,1.22,9.76,Debit Card,M_6090
2613,CASH_804,2024-08-20 12:38:19,Eisenstadt,Eingelegte Melanzani,Brand D,1,6.09,6.09,Mobile Payment,
2614,CASH_846,2024-09-26 23:22:57,Wien,Eingelegte Oliven,Brand C,6,4.01,24.06,Debit Card,
2615,CASH_249,2024-08-18 18:48:54,Innsbruck,Eingelegte Melanzani,Brand C,8,2.43,19.44,Cash,M_5983
2616,CASH_269,2024-09-08 22:38:45,Bregenz,Eingelegte Melanzani,Brand C,8,8.03,64.24,Cash,
2617,CASH_147,2024-08-25 13:25:06,Klagenfurt,Eingelegte Melanzani,Brand C,10,4.48,44.8,Credit Card,M_9408
2618,CASH_864,2024-09-09 12:48:47,Eisenstadt,Eingelegte Oliven,Brand D,10,3.45,34.5,Mobile Payment,M_5174
2619,,2024-09-26 20:43:58,Klagenfurt,Eingelegte Melanzani,Brand D,10,4.75,47.5,Credit Card,
2620,CASH_771,2024-09-10 17:14:44,Innsbruck,Eingelegte Melanzani,Brand B,9,,,Debit Card,M_4123
2621,CASH_908,2024-07-09 04:41:53,Innsbruck,Eingelegte Gurken,Brand D,10,3.23,32.3,Credit Card,
2622,CASH_198,,Eisenstadt,Eingelegte Gurken,Brand B,1,,,Cash,
2623,CASH_945,2024-07-10 06:15:52,Villach,Eingelegte Oliven,Brand B,2,1.04,2.08,Cash,
2624,CASH_536,,Bregenz,Eingelegte Melanzani,Brand A,2,4.13,8.26,Credit Card,M_5012
2625,CASH_689,2024-09-01 20:20:25,Wien,Eingelegte Melanzani,Brand A,2,6.75,13.5,Credit Card,M_7163
2626,CASH_416,2024-07-28 05:18:54,Eisenstadt,Eingelegte Melanzani,Brand C,4,5.59,22.36,Debit Card,
2627,CASH_218,2024-09-02 09:27:39,Salzburg,Eingelegte Gurken,Brand A,9,2.2,19.8,Cash,M_4053
2628,CASH_772,2024-07-07 01:39:15,Eisenstadt,Eingelegte Melanzani,Brand B,5,6.11,30.55,Credit Card,
2629,CASH_483,2024-09-24 21:00:01,St. Pölten,Eingelegte Oliven,Brand B,3,1.68,5.04,Cash,
2630,CASH_251,2024-08-27 12:10:23,Wien,Eingelegte Melanzani,Brand A,4,4.93,19.72,Mobile Payment,M_3713
2631,CASH_605,2024-07-28 05:56:24,Wien,Eingelegte Melanzani,Brand A,7,2.0,14.0,Debit Card,M_8672
2632,CASH_107,2024-08-22 23:08:38,Graz,Eingelegte Gurken,Brand A,6,4.57,27.42,Mobile Payment,M_8082
2633,CASH_687,2024-07-22 05:02:39,Linz,Eingelegte Melanzani,Brand D,6,8.71,52.26,Mobile Payment,M_1195
2634,CASH_176,2024-09-16 16:17:49,Wien,Eingelegte Oliven,Brand C,1,8.16,8.16,Credit Card,M_9221
2635,CASH_338,2024-08-22 15:28:03,Bregenz,Eingelegte Oliven,Brand C,7,5.43,38.01,Credit Card,M_4722
2636,CASH_950,2024-08-20 08:42:18,Wien,Eingelegte Gurken,Brand B,6,9.06,54.36,Credit Card,M_3677
2637,CASH_842,2024-09-15 14:15:59,Graz,Eingelegte Oliven,Brand B,10,,,Cash,
2638,CASH_361,2024-07-21 02:52:12,Wien,Eingelegte Gurken,Brand B,7,1.66,11.62,Credit Card,M_3928
2639,CASH_753,2024-07-09 02:43:30,Linz,Eingelegte Gurken,Brand A,2,7.01,14.02,Mobile Payment,M_8207
2640,CASH_773,2024-09-10 12:12:40,Salzburg,Eingelegte Melanzani,Brand C,1,6.94,6.94,Credit Card,M_5878
2641,CASH_223,2024-08-01 17:42:33,St. Pölten,Eingelegte Melanzani,Brand A,2,9.54,19.08,Mobile Payment,M_6493
2642,CASH_526,,Salzburg,Eingelegte Oliven,Brand C,3,4.59,13.77,Credit Card,
2643,CASH_439,2024-07-13 14:27:19,Salzburg,Eingelegte Gurken,Brand D,1,2.37,2.37,Cash,M_5121
2644,CASH_994,2024-07-30 09:28:32,Graz,Eingelegte Gurken,Brand D,3,2.71,8.13,Cash,
2645,CASH_374,2024-09-21 22:11:34,Eisenstadt,Eingelegte Oliven,Brand D,4,5.52,22.08,Cash,M_3808
2646,CASH_447,2024-07-25 06:40:46,Bregenz,Eingelegte Oliven,Brand A,3,3.29,9.87,Cash,M_7568
2647,CASH_493,2024-09-16 16:19:49,Linz,Eingelegte Oliven,Brand C,5,5.09,25.45,Cash,M_7437
2648,CASH_666,2024-09-29 07:38:04,Eisenstadt,Eingelegte Gurken,Brand D,7,9.74,68.18,Debit Card,
2649,CASH_499,2024-07-31 09:57:00,Graz,Eingelegte Melanzani,Brand A,7,3.21,22.47,Credit Card,
2650,CASH_361,2024-08-17 12:44:12,Klagenfurt,Eingelegte Melanzani,Brand D,4,8.2,32.8,Debit Card,
2651,CASH_472,2024-07-05 09:17:17,Klagenfurt,Eingelegte Oliven,Brand A,5,8.84,44.2,Cash,
2652,CASH_440,2024-09-12 08:18:36,Bregenz,Eingelegte Oliven,Brand C,3,1.73,5.19,Mobile Payment,
2653,CASH_475,2024-07-31 16:07:57,Salzburg,Eingelegte Melanzani,Brand A,2,4.67,9.34,Debit Card,M_3844
2654,CASH_999,2024-08-06 05:37:38,Eisenstadt,Eingelegte Gurken,Brand B,5,2.84,14.2,Cash,M_9655
2655,CASH_468,2024-09-21 18:51:07,Innsbruck,Eingelegte Melanzani,Brand A,8,2.07,16.56,Mobile Payment,M_2233
2656,,2024-08-05 15:56:36,Innsbruck,Eingelegte Melanzani,Brand C,8,6.02,48.16,Mobile Payment,M_4220
2657,,2024-09-03 02:08:16,Linz,Eingelegte Melanzani,Brand D,9,8.43,75.87,Debit Card,M_6055
2658,CASH_747,2024-09-20 02:58:17,Villach,Eingelegte Melanzani,Brand D,7,6.31,44.17,Credit Card,M_7186
2659,CASH_416,2024-08-22 07:47:28,St. Pölten,Eingelegte Melanzani,Brand B,2,5.42,10.84,Credit Card,M_1146
2660,CASH_695,,Wien,Eingelegte Melanzani,Brand A,3,2.25,6.75,Cash,
2661,CASH_269,2024-07-07 05:58:30,Eisenstadt,Eingelegte Oliven,Brand D,9,6.75,60.75,Credit Card,M_1984
2662,CASH_661,2024-08-03 23:44:39,Linz,Eingelegte Melanzani,Brand C,1,6.57,6.57,Debit Card,M_8416
2663,CASH_392,2024-07-05 01:41:04,Salzburg,Eingelegte Gurken,Brand C,3,1.12,3.36,Debit Card,
2664,CASH_462,2024-09-07 13:04:45,St. Pölten,Eingelegte Gurken,Brand B,9,8.59,77.31,Mobile Payment,M_6302
2665,CASH_723,2024-07-28 15:44:48,Eisenstadt,Eingelegte Melanzani,Brand B,1,5.49,5.49,Debit Card,M_9759
2666,CASH_419,2024-08-26 13:01:30,Salzburg,Eingelegte Melanzani,Brand C,10,3.45,34.5,Credit Card,M_5599
2667,CASH_544,2024-07-08 07:21:51,Wien,Eingelegte Melanzani,Brand C,9,6.57,59.13,Debit Card,M_1247
2668,CASH_502,2024-08-15 09:43:29,Wien,Eingelegte Gurken,Brand C,2,1.78,3.56,Credit Card,M_3122
2669,CASH_392,2024-08-18 09:53:41,Salzburg,Eingelegte Oliven,Brand A,3,4.11,12.33,Mobile Payment,
2670,CASH_482,,Innsbruck,Eingelegte Gurken,Brand B,5,5.24,26.2,Debit Card,M_6420
2671,CASH_892,2024-08-23 21:59:23,Klagenfurt,Eingelegte Gurken,Brand B,8,3.27,26.16,Mobile Payment,M_3534
2672,CASH_397,2024-08-12 23:35:53,Villach,Eingelegte Gurken,Brand A,2,8.25,16.5,Cash,M_8869
2673,CASH_802,2024-07-23 19:17:36,Villach,Eingelegte Gurken,Brand B,4,4.58,18.32,Mobile Payment,M_1864
2674,CASH_138,2024-09-24 16:21:17,Bregenz,Eingelegte Melanzani,Brand A,9,1.81,16.29,Credit Card,M_5634
2675,CASH_326,2024-08-10 15:56:20,Eisenstadt,Eingelegte Gurken,Brand A,4,6.47,25.88,Debit Card,M_5057
2676,CASH_840,2024-08-23 02:19:08,Villach,Eingelegte Oliven,Brand B,1,5.6,5.6,Cash,
2677,CASH_713,2024-08-22 02:04:33,Bregenz,Eingelegte Oliven,Brand D,4,5.69,22.76,Debit Card,M_4089
2678,CASH_727,2024-07-06 09:06:45,Salzburg,Eingelegte Gurken,Brand A,7,,,Cash,
2679,,2024-07-30 01:32:52,Linz,Eingelegte Gurken,Brand A,9,3.25,29.25,Debit Card,
2680,CASH_582,2024-09-16 06:05:14,Eisenstadt,Eingelegte Oliven,Brand A,3,1.6,4.8,Cash,M_8954
2681,CASH_574,2024-08-22 15:29:50,Bregenz,Eingelegte Melanzani,Brand D,6,5.11,30.66,Mobile Payment,M_5895
2682,CASH_213,,St. Pölten,Eingelegte Gurken,Brand C,4,7.65,30.6,Credit Card,
2683,CASH_310,2024-07-27 18:20:23,Innsbruck,Eingelegte Melanzani,Brand B,4,2.7,10.8,Credit Card,
2684,CASH_444,,Wien,Eingelegte Gurken,Brand A,3,1.16,3.48,Cash,M_7923
2685,CASH_864,2024-07-14 10:40:07,Linz,Eingelegte Gurken,Brand D,7,9.39,65.73,Debit Card,M_5008
2686,CASH_955,2024-07-18 14:44:56,St. Pölten,Eingelegte Gurken,Brand B,1,3.54,3.54,Debit Card,M_8831
2687,CASH_858,2024-09-24 01:10:14,Klagenfurt,Eingelegte Oliven,Brand B,8,2.0,16.0,Mobile Payment,M_9798
2688,CASH_705,2024-09-10 19:57:05,St. Pölten,Eingelegte Gurken,Brand C,2,7.53,15.06,Credit Card,M_5526
2689,CASH_357,2024-09-23 09:19:27,Klagenfurt,Eingelegte Melanzani,Brand B,10,,,Mobile Payment,
2690,CASH_607,2024-07-20 23:33:24,Eisenstadt,Eingelegte Gurken,Brand C,5,1.08,5.4,Credit Card,M_8699
2691,CASH_801,2024-08-14 01:07:57,Linz,Eingelegte Gurken,Brand D,1,6.54,6.54,Cash,M_3347
2692,CASH_615,2024-07-06 23:08:58,Wien,Eingelegte Melanzani,Brand C,2,9.1,18.2,Credit Card,M_9114
2693,CASH_208,2024-08-24 01:43:15,Villach,Eingelegte Melanzani,Brand B,5,,,Debit Card,M_3089
2694,CASH_431,2024-08-19 08:22:30,Graz,Eingelegte Gurken,Brand C,5,7.46,37.3,Cash,M_7547
2695,CASH_153,2024-08-13 02:22:43,Villach,Eingelegte Gurken,Brand A,6,5.21,31.26,Mobile Payment,M_7813
2696,CASH_408,2024-08-23 13:35:37,Wien,Eingelegte Oliven,Brand B,7,3.15,22.05,Mobile Payment,M_1231
2697,CASH_219,2024-08-10 03:44:26,Salzburg,Eingelegte Melanzani,Brand B,10,9.86,98.6,Cash,
2698,CASH_721,2024-09-04 04:23:25,Villach,Eingelegte Melanzani,Brand B,2,6.77,13.54,Debit Card,M_8389
2699,CASH_693,2024-09-10 22:56:24,Bregenz,Eingelegte Oliven,Brand C,9,7.78,70.02,Debit Card,M_2397
2700,CASH_742,2024-07-08 11:10:31,Wien,Eingelegte Gurken,Brand B,7,8.48,59.36,Cash,
2701,CASH_340,2024-07-11 13:16:08,Wien,Eingelegte Melanzani,Brand B,8,6.28,50.24,Credit Card,
2702,CASH_614,2024-09-16 02:36:52,Villach,Eingelegte Melanzani,Brand D,1,4.27,4.27,Mobile Payment,
2703,CASH_523,2024-07-20 05:12:00,Innsbruck,Eingelegte Gurken,Brand D,8,7.63,61.04,Debit Card,M_7415
2704,CASH_166,2024-09-16 16:19:51,Wien,Eingelegte Gurken,Brand A,1,7.7,7.7,Debit Card,
2705,CASH_411,2024-09-06 05:45:28,Villach,Eingelegte Melanzani,Brand C,3,3.06,9.18,Mobile Payment,M_2324
2706,CASH_653,2024-07-20 00:15:53,Wien,Eingelegte Oliven,Brand D,10,7.0,70.0,Debit Card,M_2099
2707,CASH_827,2024-09-22 21:55:04,Salzburg,Eingelegte Melanzani,Brand B,9,5.2,46.8,Credit Card,M_4425
2708,CASH_837,2024-08-20 07:25:41,St. Pölten,Eingelegte Gurken,Brand D,3,6.85,20.55,Cash,M_6347
2709,CASH_603,2024-07-02 06:12:43,St. Pölten,Eingelegte Melanzani,Brand B,10,9.94,99.4,Cash,M_4583
2710,CASH_305,2024-09-24 23:06:42,Graz,Eingelegte Oliven,Brand C,6,7.2,43.2,Mobile Payment,M_2607
2711,CASH_613,2024-08-01 01:23:25,Bregenz,Eingelegte Oliven,Brand A,8,2.13,17.04,Debit Card,M_5653
2712,CASH_464,2024-09-08 19:04:32,Graz,Eingelegte Oliven,Brand B,9,2.52,22.68,Credit Card,M_2209
2713,CASH_374,2024-08-29 14:31:26,St. Pölten,Eingelegte Melanzani,Brand B,7,4.67,32.69,Mobile Payment,M_6675
2714,CASH_868,2024-07-22 04:45:51,Villach,Eingelegte Melanzani,Brand C,5,6.07,30.35,Credit Card,M_3146
2715,CASH_294,2024-08-03 18:49:18,Linz,Eingelegte Oliven,Brand C,8,8.28,66.24,Debit Card,M_2258
